,liquidity,somm_user_address,pool
58,299774313491443683398,0xff87233a4fb94cc7916c3e199500df93b8fcb2f3,0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f
59,1281867232580210553,0x6892f1aef88e9c949c878c041da3b41ae8a0a3dd,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
60,4178714349979600552999,0xc68de0c5caca623ab519bc129de604a77814a4e7,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563
61,107373983650822385922,0x1a1947318d09199c6c198892072b1d0f2f306f87,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
62,51633921278287364171,0x89202f7415e053db1a816b1bcbfba35a3b7bbbc4,0x3139bbba7f4b9125595cb4ebeefdac1fce7ab5f1
63,296632190442400227064,0xb946cc36e1785546e2c87bfc956134cfb988343f,0x14de8287adc90f0f95bf567c0707670de52e3813
64,82677811555483401957,0xb946cc36e1785546e2c87bfc956134cfb988343f,0x5447b274859457f11d7cc7131b378363bbee4e3a
65,38019453921560866017,0xca7a6a53d5576102765a0281c723f863d881dc96,0x6f483af1e32cc556d92de33c0b15c0f8b03a6d12
66,5502176137171639813,0xf8e58bb6d7897441c2b39d0fdf4d72a2635d8f0a,0x6c6bc977e13df9b0de53b251522280bb72383700
67,2009995052265,0xf90a01af91468f5418cda5ed6b19c51550eb5352,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
68,69546948707511472341,0x64f8e38e19c1b6992969dcd5769c149951018af1,0x495864cad6cf60e97efcd3f14ff8b1f167956ba2
69,8268945278189190,0x797bc498edee4357a16a1054db0323cbd04c84c3,0x6c6bc977e13df9b0de53b251522280bb72383700
70,4396031414609,0xca9ba74ee20917211ef646ac51accc287f27538b,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
71,15274644185547,0xd711ffb97f1031bbf499fc849cd000292c20bbcb,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
72,18950259003524938299,0x08c91b9d1927c23c000b47441c656ed8eb6c9867,0x632e675672f2657f227da8d9bb3fe9177838e726
73,95578543249061378,0x89db10868fca68b529d55620d0e88ab4bf519f95,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
74,7135336122228115489,0xae1692d8d045716c948b707550e91dbd2c55169a,0xdc2c21f1b54ddaf39e944689a8f90cb844135cc9
75,39980712997029086803,0xd2a7d8ec1466cb3c531eac23819ca9fc249f35d8,0xe931b03260b2854e77e8da8378a1bc017b13cb97
76,3013836205240241273,0xb2f1e88096afbfcc5204cbfa5553264157fac51f,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
77,136011854314137059030,0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,0x360b9726186c0f62cc719450685ce70280774dc8
78,76236083566488164358,0x9885247667560796c88d385c609619a8de1ac1c4,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
79,18911853957829152414,0x3598ed2969984ad70141398dedbd65967ab7b0a0,0xb0f2fca52066920620a90e2e5198f3edf7c28686
80,27627877480465644833,0x18a428ce0c31584a21cf8cefdb8849d8013e1994,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
81,156834706718981142875,0x21eb12c79944fd891e57cacdf9d20ee0fb8f4d7b,0xfa18f4ee096cd153e6caf601c8b63bdfc1a0e60b
82,1557587121322546,0x16910c4ab223e2ae1b9080635c1e38b150a6c500,0x9febc984504356225405e26833608b17719c82ae
83,575552936285462243628,0x090ee38080c5042b6ce147ece13a1a140432fbcc,0xba8eb224b656681b2b8cce9c3fc920d98594675b
84,581960064967715993054,0x090ee38080c5042b6ce147ece13a1a140432fbcc,0xba8eb224b656681b2b8cce9c3fc920d98594675b
85,47949566599,0x94be7dea60d78d5410bcdc3182afd948a38f85fe,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf
86,13966865228,0x94be7dea60d78d5410bcdc3182afd948a38f85fe,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf
87,23870149092253021198,0x3727321b9b1318c2716b743e4eea28e0c8fc7f58,0x9f178e86e42ddf2379cb3d2acf9ed67a1ed2550a
88,856251164144020969,0x6e4985a5d8f671edce0caaef585ee80f7c073219,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
89,1718494492759892887,0x5f8cc1c7031dfa241cc83e79dcc75998f5f3b3bc,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
90,79855335442809968540,0x47730b4e512f0cd5e6f8057b61032c63c007017d,0x95b70b320819b1566c9a00626f57fde85b402ea4
91,1737124087383906781,0x7ecd9a6364fe493f5ea902851243f24622a3078b,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
92,7487682376460,0x84861b33ba6c7ae0dc01e0e3192e74d133d9a13a,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
93,90930581613062,0x088116a903b1546e011bde600f721da794240f80,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
94,7895187234551083823185,0x1adaf09287235f21b5a4ddc3ce29dfb3c596f034,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563
95,817285642326751662,0x0da8b29fd79719243f42e58232a4679391d96afc,0xa89ae75f2bcd5b59566bde15bff02a40e9014d51
96,474249805493212744,0x0da8b29fd79719243f42e58232a4679391d96afc,0xa89ae75f2bcd5b59566bde15bff02a40e9014d51
97,1628971049133773800,0x4c3b9decc02d02c7a9e437cc7ea5284743391d6b,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
98,65528654392638,0x62efdf7503fdbd493b7ce08899fa9820ec1310f6,0xd0fc8ba7e267f2bc56044a7715a489d851dc6d78
99,20756365479669572895,0xb34bb0ef8e6ecd87a9f998dd37861d05216d88be,0x360b9726186c0f62cc719450685ce70280774dc8
100,4909655412614,0x93ab7580493da8e78a31c31250d3c5524b7ffd0e,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
101,55568128223108768875,0x376a46322c00c583e7fbe5881cee27fc218069c6,0xbc9b75563e8df1dc761589444103342ec582cc29
102,196208872101233314,0x1ba65a907df9c4f77622e37efef695041e0eca45,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
103,776346851706,0xd85c5377ae75553d1fb84c5ecc48cd10ae7603af,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
104,171964545709714120,0x7ecd9a6364fe493f5ea902851243f24622a3078b,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
105,3982752141399,0xab7b7ff0e3103d0ab5d87aa4f1988789bee3e504,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
106,169395906567735450,0x7ecd9a6364fe493f5ea902851243f24622a3078b,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
107,5708592218670632748,0x1ba65a907df9c4f77622e37efef695041e0eca45,0x360b9726186c0f62cc719450685ce70280774dc8
108,156331565784940122470,0x2ffe1cebbd2e6934f1a9e2bc4a0940d8c78cff6d,0xb1608e16609a7ff3ac5b0da49a0539bb0c3c3d9d
109,1930368490152727355237,0xd1f96696eb7a3727b9faef8929e288f4e98aa8df,0xefbd546647fda46067225bd0221e08ba91071584
110,26210374090694246476,0x7948c307638e84c0156887d54f770c562f031f3f,0xd0bfbe394efa343740857060092966fbed0d1a61
111,41127393087575051603,0x84f918ba377cbd0385b4ef28f6b2b6d7e9b54a4b,0x157dfa656fdf0d18e1ba94075a53600d81cb3a97
112,185514555424953577036,0x74331200c0dac6773b21f9e1d28b5fd32e202f46,0x9f178e86e42ddf2379cb3d2acf9ed67a1ed2550a
113,9170301211622522115,0x789840a82504679ccad5c150cf138af87a45bdec,0x9c3e0e151a495c4921a5412241d29520eb5786c0
114,7603970097878,0x908e8e8084d660f8f9054aa8ad1b31380d04b08f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
115,4065100712816017289,0xf0130905165bbea6536b53b3653fa2361133f04b,0x632e675672f2657f227da8d9bb3fe9177838e726
116,871503143518959942407,0x1ced2cef30d40bb3617f8d455071b69f3b12d06f,0x2dd56b633faa1a5b46107d248714c9ccb6e20920
117,185461583472565599393,0x376a46322c00c583e7fbe5881cee27fc218069c6,0x9c3e0e151a495c4921a5412241d29520eb5786c0
118,37148010441742852918,0x902cda4aa16ea39b7da7a10e5ae85716aeb1d6c3,0x80c7770b4399ae22149db17e97f9fc8a10ca5100
119,996827960395694252,0xa6585b22c2c7c92e80c33bb6620e2869bad08cf5,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
120,222161786269152083111,0x84ba38696f4f2dbcb88ec2c5f82d24a074d2e6fe,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
121,22109833768142235406,0x376a46322c00c583e7fbe5881cee27fc218069c6,0x14de8287adc90f0f95bf567c0707670de52e3813
122,47049314484808667359,0x08e5f4670b8e70fe77d952ba0fbbf9f4762aaf73,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
123,4720869587714,0x333f5e56cd59c5efd5717321a6baab1f6edb9f63,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
124,71735692246650825240,0x1ced2cef30d40bb3617f8d455071b69f3b12d06f,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
125,12065252041821,0x8f676ddd0e2cf1ec4047546b7d7c24c6a723dbb0,0xd0fc8ba7e267f2bc56044a7715a489d851dc6d78
126,90510233754723,0x959ebe8861481e0bc21b37444bef96167bad5834,0x71eaa3f86a541177f64a15c5f5479aedcc426860
127,18182386403902383184,0xdb4a050be2afa534da940267c3e95ddb17a6ec5e,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
128,174363784591989107955,0xdb4a050be2afa534da940267c3e95ddb17a6ec5e,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
129,76164719696514109736,0x6940bb330734845c1bc1f7daae8a26c416ba598d,0x3a0f221ea8b150f3d3d27de8928851ab5264bb65
130,6847156400976853950089,0x138f66b1f3830ad6485a5ba9c85d22c582278d76,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563
131,3695100767838282789,0x52f104004b0eedd1cb5c2501f1bf65d54a43db50,0xc1df8037881df17dc88998824b9aea81c71bbb1b
132,80631915219789,0xce41ba0a6c56c95c5fac0990f829ea7275ef9df3,0xd0fc8ba7e267f2bc56044a7715a489d851dc6d78
133,16112645418820,0x7a82b9cb5c399ac27a34aed52f0d4b33ae2ce0c9,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
134,8028228270336883708,0xc0b72b37515266f7b04cb031f9e2aac33597e42f,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
135,13741490502815105039,0x2536ff21fe80ac629ef82228307e4538bebfeecb,0xfaa318479b7755b2dbfdd34dc306cb28b420ad12
136,91067097,0xfca1529b51ab2fe1ed65203bb04faa9e993fb149,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35
137,9121155674796535544,0x05e09b56ec91620f9bab354c573712e446f8eb11,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
138,92424618507,0xae74d4af5310170f8b2c0227b0c8ca70c8e2c78f,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf
139,392328887,0x40ede963b22e506380c0f6a4fd32b17b9fdec43f,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35
140,87027879949570080728,0x9c4d592042f959254485d443bbc337d29572264f,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e
141,22659233133628023115,0xb222752ffe62812ee77aa06f8f7d3afa768101e7,0xe3ee7ca56b5ae12876df64dc4017c873f91bdd6e
142,5039955588623321465,0x9a09c649e5268bf5cb414be42b278a07513f948c,0x360b9726186c0f62cc719450685ce70280774dc8
143,134908804647,0x003d071581978d3aea28faf82947db95fbba285b,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf
144,595403024307945785323,0x369987decd26db2b72c1218ea6692b79fde04d24,0xc7f1498df3f2c1d5adc614a24ddbbee45c047480
145,39935702769,0x710f08f673365ee3891599f39cbe06dd40cc7fa9,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5
146,28152620438,0xe12f2495fc0f6d10e4bfb404fd048a1d44809e1a,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5
147,52039839477650341072,0x9c4d592042f959254485d443bbc337d29572264f,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e
148,52692739580616930955,0x9c4d592042f959254485d443bbc337d29572264f,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e
149,28225028079,0x125b1795a5341acfaf0522fd2b28dcce2207a7d4,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5
150,34877034147,0x9002ba6b470784828681469113dfa1909ed9dc0b,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5
151,51526368480042949492,0xe4201eaeb2f31d0d8321aef77936aa403a4ccc25,0xe3ee7ca56b5ae12876df64dc4017c873f91bdd6e
152,34790374204,0xb3f8ff3a21702f682f7b811a44e33fac5dac7805,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5
153,202278531459163980688,0xfe0d6838338d62709c0afaae9cfc36bdf8964c1e,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
154,110154031292264935277,0x18555eec7c90067ef130dbc727276b2d757604e6,0x3a0f221ea8b150f3d3d27de8928851ab5264bb65
155,110655034483568321899,0x9c4d592042f959254485d443bbc337d29572264f,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e
156,85895022936774174155,0xe4201eaeb2f31d0d8321aef77936aa403a4ccc25,0x360b9726186c0f62cc719450685ce70280774dc8
157,5682652725524,0xea488f7e1716e4e08baab42c64572fb7e835d9e4,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
158,136831958705515079655,0x37ada002bd4de4eabc25c6961cc185467b611685,0x0e2c4be9f3408e5b1ff631576d946eb8c224b5ed
159,6358486702298654,0x21eb12c79944fd891e57cacdf9d20ee0fb8f4d7b,0x9e0905249ceefffb9605e034b534544684a58be6
160,6358486702298654,0x21eb12c79944fd891e57cacdf9d20ee0fb8f4d7b,0x9e0905249ceefffb9605e034b534544684a58be6
161,1134179574273843,0xd6926be19705147adf5f4fb06322a5b46ba3a9cc,0x5c5a53f215771742c711652fc375ef31d592dcab
162,148076138995128329,0x2ec7947f3ac9aaaa44b53640506cdc9d848d9489,0x6c6bc977e13df9b0de53b251522280bb72383700
163,29950157011123370426,0xd6926be19705147adf5f4fb06322a5b46ba3a9cc,0x76838fd2f22bdc1d3e96069971e65653173edb2a
164,26966969597509649699,0xb10be5cbbf9655ed3648184ade56d3b4d6cedd4f,0x45f199b8af62ab2847f56d0d2866ea20da0c9bbc
165,139282690656120268077,0xe29eca6437dd8f39faa01fa74b6eea0178d3bf77,0x360b9726186c0f62cc719450685ce70280774dc8
166,5342237799580877394,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
167,5040701615352,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
168,93159936096014,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0x43a4fbb71025fa2c3073a58fee6de69da33b3aa8
169,257370535069516,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0x56ea002b411fd5887e55329852d5777ecb170713
170,46583704654196182826,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0x2dd56b633faa1a5b46107d248714c9ccb6e20920
171,20132739577735139917,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0x0e2c4be9f3408e5b1ff631576d946eb8c224b5ed
172,17912653329481828199,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0xeb30e8ffcbd02fd4a14a52e28cd300698d00e2f7
173,2998517008184269134070,0x9c4d592042f959254485d443bbc337d29572264f,0xba8eb224b656681b2b8cce9c3fc920d98594675b
174,6298799485747285,0x9c4d592042f959254485d443bbc337d29572264f,0xdd5a65da22031b6ae5205fd89f67b5141e4f0ead
175,2312825251147937934,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0xfaa318479b7755b2dbfdd34dc306cb28b420ad12
176,12956732116290958291,0x7bd65903d1e84c646231252ddaa4b54ada32950c,0x14424eeecbff345b38187d0b8b749e56faa68539
177,68668435581963,0xc2304ae327de6ae33182f4078ae2ba87c8f8c4c4,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
178,2852965014121969415639,0x7ff6bfdb179642add18bdeb473ab4a8a1e2368ae,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
179,39860342976972443139671,0x445bee2a9f4a8db33139bf0fe8a9c6eaaab939d8,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563
180,21135800339535286183,0x445bee2a9f4a8db33139bf0fe8a9c6eaaab939d8,0xe931b03260b2854e77e8da8378a1bc017b13cb97
181,5426931197204,0x822e0195e1281cedd71721bf6ea27fadd1bc4232,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
182,1154966822985622,0x69e8b735ef83581de92c2618a1cfa55c05ddafff,0xfad57d2039c21811c8f2b5d5b65308aa99d31559
183,10692838140256996792,0x7e5bf9f06dbd4084d10b3b725af2b034555ae044,0x0e2c4be9f3408e5b1ff631576d946eb8c224b5ed
184,21557204350465438128,0x6b5e8a38debb1c02e9fe852c2986d78b52877eab,0xe931b03260b2854e77e8da8378a1bc017b13cb97
185,13955719566831540473,0x62b280c2f99924918cf72b3dcd6dd6141183cb7c,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801
186,3050829120341537662909,0x950e5bbdadf252609f49b2cd45222cd3280f35d6,0x283e2e83b7f3e297c4b7c02114ab0196b001a109
187,2850705953295,0x975eb4f8dbf8aac8b8fe830991f9071f44a5fbf6,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
188,78590990392303137367,0xadac73ce5fa81e674b1ea1502f9183053d09f31b,0xb1608e16609a7ff3ac5b0da49a0539bb0c3c3d9d
189,4194549726514841400,0xc64e3659463a278677892cced595ce88f914c8c8,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f
190,13047885227332,0x52f8b09fac8e1b7d7dc45643ca27d0f573814ab8,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
191,96272675252456292175,0x834d222a5f3a3875b5440d8971cae1f856e6e28f,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f
192,657338987241880294,0x114a4b3b0640e2b4235b0897ab343a26c97c8d14,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f
193,36144035956688166769,0x7e9b3f5a1e3e148064f1a8474e7e0684859687b6,0xb1608e16609a7ff3ac5b0da49a0539bb0c3c3d9d
194,11249090079013,0xa42d356fcf34a47b8f6d644aa700faa240702b20,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf
195,26656534604837990125,0x879b1ecb70639ff3ad6f219a9382d27c4023f483,0x1a80afe14143637c0b7609e6e276464e4f748014
196,485513092096617081940,0xfdfa050f19028c93c54bb75cb44cf3e45e3f411e,0xf87bb87fd9ea1c260ddf77b9c707ad9437ff8364
197,22400758063681580098,0x8c5ee5afe1e3ce261e312fc0edc2a4b6f0f49338,0xf5e4a4480f5e73cfe697384525d6f4a07617ac71
198,2256218577225882,0x4b663d3b37f4c710c50e393693bad5d31c3b664d,0xe9baec2ac8791a9c25f5abfbf79b2ca914c116e2
199,370637847005752583,0x3eb7f9d036de12740136dde90727c9dfe2b8ed42,0x6c6bc977e13df9b0de53b251522280bb72383700
200,3126933267111378910,0x90f440e449c47f4caf78c62c131dfc38ab491d4a,0x2418c488bc4b0c3cf1edfc7f6b572847f12ed24f
