block_timestamp,block_number,transaction_hash,amount0,amount1,pair,from_address,token0,token1
2021-04-15 13:37:24 UTC,12244964,0xe214f02cee9d237cddde086ca3b8d1630b270cd57e4507d1e7adc0b664012764,5148887031818585929,31576189096667390,0x8d2a4cc2e2ca0f7ab011b686449dc82c3af924c7,0x4b3d3b57b86b03614f78d5d8fe27a2d85e4c8fa2,0x3155ba85d5f96b2d030a4966af206230e46849cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-10 12:28:48 UTC,12212151,0x4fd2968ecc5f1f486ef886ed0f93c3db867b3947a6667cf3061cd325e1b55a49,352295657162336215914,1989682056422466745,0x8d2a4cc2e2ca0f7ab011b686449dc82c3af924c7,0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46,0x3155ba85d5f96b2d030a4966af206230e46849cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-26 16:14:35 UTC,12316992,0x8e7f95eb6507d5237fc925736f2f1700f3e18e8538381b912d6135861a236d80,8230382733553588477121,494688664950141434,0x8f1c582b85259f7bbdb8c093f58268131a4ecd87,0x83334ef0c6f6396413c508a7762741e9fd8b20e9,0x63b8b7d4a3efd0735c4bffbd95b332a55e4eb851,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-04 19:08:10 UTC,12174963,0x349341dcb13f3f9989acf9219223c81ac8a34de89627123550b1dc5b49ed01fb,2875033909245474087475,507114898083131575,0x8f1c582b85259f7bbdb8c093f58268131a4ecd87,0xe72994419480d9a0b3ab38e53ef7d7c28c48193d,0x63b8b7d4a3efd0735c4bffbd95b332a55e4eb851,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-06-03 09:28:40 UTC,12560745,0x566f0b552bc02e208ca0dff051fc73af463d494de81646490d650b186cb4ee53,2064144866781166995836,65778880907541426,0x8f1c582b85259f7bbdb8c093f58268131a4ecd87,0x3cf83006047eb84410c80fe77990043c148a99ef,0x63b8b7d4a3efd0735c4bffbd95b332a55e4eb851,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-28 20:14:55 UTC,12331042,0x163d88c70103944c094c20145773db70acf3de0edec05d0d21d1d9a4b42cf06d,8289853461425865430613,509924362688814540,0x8f1c582b85259f7bbdb8c093f58268131a4ecd87,0x83334ef0c6f6396413c508a7762741e9fd8b20e9,0x63b8b7d4a3efd0735c4bffbd95b332a55e4eb851,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-31 06:50:01 UTC,12145608,0x0724a25189394e4fac4be8066a5876d02609f0d9c9feadd05ee7247b91104cfe,91177148917097071125,205990283581498890,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x1ab83223ee734ea5151e345841c4cfdd34c67d3c,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-29 14:02:18 UTC,12134577,0xe4243d06bfd185a516da9ad2a7091272cf194088aec8601429ecc3f606539fcb,1846498199882907469112,3928372995002355624,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x16c731c75a743a1b487b7914ef44b2f415707a5f,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-19 02:50:45 UTC,12267939,0x7025cdd66b45f122d0d4eeb1b1486b939eae114aeb411a48d05372db6301ee79,335023415278181768160,420136855124534381,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x6caa5c6b9b690879bb229e6b19cb2b755c4efe5b,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-28 14:31:21 UTC,12128164,0x867d2a786f9366b669ec51047b736b5ac8d3c17843ff1610863715d46aafedc2,362785005552270905093,761068345104173752,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x02b6bd2420ccadc38726bd34bb7f5c52b3f4f3ff,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
